origin_id,destination_id,am_peak_min,late_night_min,off_peak_delay_min
06001435700,06001451103,120.0,120.0,0.0
06001435700,06001451104,120.0,120.0,0.0
06001435700,06001451201,120.0,120.0,0.0
06001435700,06001451202,120.0,120.0,0.0
06001435700,06001451300,120.0,120.0,0.0
06001435700,06001451401,120.0,120.0,0.0
06001435700,06001451403,120.0,120.0,0.0
06001435700,06001451404,120.0,120.0,0.0
06001435700,06001451501,120.0,120.0,0.0
06001435700,06001451503,120.0,120.0,0.0
06001435700,06001451504,120.0,120.0,0.0
06001435700,06001451505,120.0,120.0,0.0
06001435700,06001451506,120.0,120.0,0.0
06001435700,06001451601,120.0,120.0,0.0
06001435700,06001451602,120.0,120.0,0.0
06001435700,06001451701,120.0,120.0,0.0
06001435700,06001451703,120.0,120.0,0.0
06001435700,06001451704,120.0,120.0,0.0
06001435700,06001981900,120.0,120.0,0.0
06001435700,06001982000,85.0,88.0,3.0
06001435700,06001982100,89.0,104.0,15.0
06001435700,06001983200,72.0,78.0,6.0
06001435700,06001990000,120.0,120.0,0.0
06001437701,06001400100,120.0,120.0,0.0
06001437701,06001400200,87.0,83.0,-4.0
06001437701,06001400300,87.0,82.0,-5.0
06001437701,06001400400,90.0,82.0,-8.0
06001437701,06001400500,82.0,73.0,-9.0
06001437701,06001400600,80.0,69.0,-11.0
06001437701,06001400700,82.0,75.0,-7.0
06001437701,06001400800,81.0,72.0,-9.0
06001437701,06001400900,81.0,72.0,-9.0
06001437701,06001401000,75.0,62.0,-13.0
06001437701,06001401100,72.0,61.0,-11.0
06001437701,06001401200,78.0,71.0,-7.0
06001437701,06001401300,76.0,66.0,-10.0
06001437701,06001401400,75.0,66.0,-9.0
06001437701,06001401500,76.0,69.0,-7.0
06001437701,06001401600,77.0,72.0,-5.0
06001437701,06001401700,117.0,120.0,3.0
06001437701,06001401800,65.0,71.0,6.0
06001437701,06001402200,59.0,63.0,4.0
06001437701,06001402400,77.0,69.0,-8.0
06001437701,06001402500,74.0,69.0,-5.0
06001437701,06001402600,73.0,66.0,-7.0
06001437701,06001402700,73.0,64.0,-9.0
06001437701,06001402801,65.0,56.0,-9.0
06001437701,06001402802,66.0,57.0,-9.0
06001437701,06001402900,65.0,54.0,-11.0
06001437701,06001403000,62.0,57.0,-5.0
06001437701,06001403100,66.0,57.0,-9.0
06001437701,06001403301,54.0,50.0,-4.0
06001437701,06001403302,60.0,56.0,-4.0
06001437701,06001403401,83.0,78.0,-5.0
06001437701,06001403402,62.0,58.0,-4.0
06001437701,06001403501,76.0,73.0,-3.0
06001437701,06001403502,72.0,69.0,-3.0
06001437701,06001403600,83.0,81.0,-2.0
06001437701,06001403701,75.0,71.0,-4.0
06001437701,06001403702,84.0,74.0,-10.0
06001437701,06001403800,93.0,82.0,-11.0
06001437701,06001403900,83.0,74.0,-9.0
06001437701,06001404000,80.0,80.0,0.0
06001437701,06001404101,86.0,81.0,-5.0
06001437701,06001404102,83.0,80.0,-3.0
06001437701,06001404200,120.0,111.0,-9.0
06001437701,06001404300,100.0,99.0,-1.0
06001437701,06001404400,120.0,120.0,0.0
06001437701,06001404501,103.0,109.0,6.0
06001437701,06001404502,117.0,120.0,3.0
06001437701,06001404600,104.0,120.0,16.0
06001437701,06001404700,91.0,112.0,21.0
06001437701,06001404800,82.0,73.0,-9.0
06001437701,06001404900,79.0,66.0,-13.0
06001437701,06001405000,89.0,77.0,-12.0
06001437701,06001405100,95.0,83.0,-12.0
06001437701,06001405200,76.0,73.0,-3.0
06001437701,06001405301,73.0,73.0,0.0
06001437701,06001405302,63.0,67.0,4.0
06001437701,06001405401,63.0,67.0,4.0
06001437701,06001405402,66.0,70.0,4.0
06001437701,06001405500,62.0,63.0,1.0
06001437701,06001405600,69.0,63.0,-6.0
06001437701,06001405700,68.0,58.0,-10.0
06001437701,06001405800,75.0,62.0,-13.0
06001437701,06001405901,71.0,56.0,-15.0
06001437701,06001405902,70.0,65.0,-5.0
06001437701,06001406000,79.0,88.0,9.0
06001437701,06001406100,53.0,49.0,-4.0
06001437701,06001406201,70.0,56.0,-14.0
06001437701,06001406202,63.0,55.0,-8.0
06001437701,06001406300,69.0,59.0,-10.0
06001437701,06001406400,76.0,64.0,-12.0
06001437701,06001406500,66.0,62.0,-4.0
06001437701,06001406601,69.0,71.0,2.0
06001437701,06001406602,72.0,62.0,-10.0
06001437701,06001406700,83.0,76.0,-7.0
06001437701,06001406800,69.0,76.0,7.0
06001437701,06001406900,82.0,80.0,-2.0
06001437701,06001407000,71.0,72.0,1.0
06001437701,06001407101,63.0,65.0,2.0
06001437701,06001407102,73.0,69.0,-4.0
06001437701,06001407200,57.0,53.0,-4.0
06001437701,06001407300,73.0,70.0,-3.0
06001437701,06001407400,62.0,58.0,-4.0
06001437701,06001407500,69.0,66.0,-3.0
06001437701,06001407600,75.0,71.0,-4.0
06001437701,06001407700,78.0,82.0,4.0
06001437701,06001407800,76.0,70.0,-6.0
06001437701,06001407900,87.0,82.0,-5.0
06001437701,06001408000,94.0,116.0,22.0
06001437701,06001408100,93.0,104.0,11.0
06001437701,06001408200,80.0,83.0,3.0
06001437701,06001408300,85.0,85.0,0.0
06001437701,06001408400,70.0,74.0,4.0
06001437701,06001408500,69.0,69.0,0.0
06001437701,06001408600,74.0,71.0,-3.0
06001437701,06001408700,74.0,73.0,-1.0
06001437701,06001408800,57.0,53.0,-4.0
06001437701,06001408900,57.0,53.0,-4.0
06001437701,06001409000,87.0,93.0,6.0
06001437701,06001409100,65.0,70.0,5.0
06001437701,06001409200,64.0,84.0,20.0
06001437701,06001409300,68.0,63.0,-5.0
06001437701,06001409400,67.0,61.0,-6.0
06001437701,06001409500,53.0,47.0,-6.0
06001437701,06001409600,62.0,55.0,-7.0
06001437701,06001409700,64.0,57.0,-7.0
06001437701,06001409800,69.0,81.0,12.0
06001437701,06001409900,120.0,120.0,0.0
06001437701,06001410000,89.0,95.0,6.0
06001437701,06001410100,72.0,64.0,-8.0
06001437701,06001410200,67.0,60.0,-7.0
06001437701,06001410300,69.0,62.0,-7.0
06001437701,06001410400,68.0,63.0,-5.0
06001437701,06001410500,71.0,63.0,-8.0
06001437701,06001420100,99.0,88.0,-11.0
06001437701,06001420200,95.0,84.0,-11.0
06001437701,06001420301,101.0,90.0,-11.0
06001437701,06001420302,120.0,112.0,-8.0
06001437701,06001420401,93.0,82.0,-11.0
06001437701,06001420402,120.0,119.0,-1.0
06001437701,06001420500,95.0,85.0,-10.0
06001437701,06001420600,99.0,92.0,-7.0
06001437701,06001421100,112.0,99.0,-13.0
06001437701,06001421200,102.0,80.0,-22.0
06001437701,06001421300,89.0,80.0,-9.0
06001437701,06001421400,87.0,74.0,-13.0
06001437701,06001421500,111.0,99.0,-12.0
06001437701,06001421600,104.0,93.0,-11.0
06001437701,06001421700,80.0,68.0,-12.0
06001437701,06001421800,91.0,80.0,-11.0
06001437701,06001421900,95.0,84.0,-11.0
06001437701,06001422000,95.0,100.0,5.0
06001437701,06001422100,94.0,84.0,-10.0
06001437701,06001422200,85.0,74.0,-11.0
06001437701,06001422300,83.0,72.0,-11.0
06001437701,06001422400,81.0,69.0,-12.0
06001437701,06001422500,88.0,82.0,-6.0
06001437701,06001422700,88.0,81.0,-7.0
06001437701,06001422800,80.0,73.0,-7.0
06001437701,06001422901,78.0,68.0,-10.0
06001437701,06001422902,76.0,65.0,-11.0
06001437701,06001423000,88.0,77.0,-11.0
06001437701,06001423100,92.0,79.0,-13.0
06001437701,06001423200,91.0,80.0,-11.0
06001437701,06001423300,89.0,78.0,-11.0
06001437701,06001423400,88.0,76.0,-12.0
06001437701,06001423500,81.0,70.0,-11.0
06001437701,06001423601,91.0,79.0,-12.0
06001437701,06001423602,87.0,80.0,-7.0
06001437701,06001423700,89.0,82.0,-7.0
06001437701,06001423800,96.0,92.0,-4.0
06001437701,06001423901,75.0,64.0,-11.0
06001437701,06001423902,89.0,80.0,-9.0
06001437701,06001424001,79.0,68.0,-11.0
06001437701,06001424002,86.0,78.0,-8.0
06001437701,06001425101,100.0,92.0,-8.0
06001437701,06001425102,82.0,74.0,-8.0
06001437701,06001425103,79.0,80.0,1.0
06001437701,06001425104,76.0,67.0,-9.0
06001437701,06001426100,95.0,91.0,-4.0
06001437701,06001426200,79.0,75.0,-4.0
06001437701,06001427100,68.0,70.0,2.0
06001437701,06001427200,81.0,80.0,-1.0
06001437701,06001427300,89.0,91.0,2.0
06001437701,06001427600,86.0,86.0,0.0
06001437701,06001427700,97.0,98.0,1.0
06001437701,06001427800,77.0,79.0,2.0
06001437701,06001427900,72.0,75.0,3.0
06001437701,06001428000,67.0,68.0,1.0
06001437701,06001428100,71.0,75.0,4.0
06001437701,06001428200,78.0,80.0,2.0
06001437701,06001428301,104.0,120.0,16.0
06001437701,06001428302,93.0,120.0,27.0
06001437701,06001428400,90.0,79.0,-11.0
06001437701,06001428500,81.0,72.0,-9.0
06001437701,06001428600,89.0,94.0,5.0
06001437701,06001428700,104.0,120.0,16.0
06001437701,06001430101,120.0,120.0,0.0
06001437701,06001430102,120.0,120.0,0.0
06001437701,06001430200,120.0,120.0,0.0
06001437701,06001430300,85.0,80.0,-5.0
06001437701,06001430400,120.0,120.0,0.0
06001437701,06001430500,68.0,68.0,0.0
06001437701,06001430600,65.0,73.0,8.0
06001437701,06001430700,77.0,66.0,-11.0
06001437701,06001430800,58.0,57.0,-1.0
06001437701,06001430900,70.0,64.0,-6.0
06001437701,06001431000,55.0,48.0,-7.0
06001437701,06001431100,60.0,56.0,-4.0
06001437701,06001431200,64.0,41.0,-23.0
06001437701,06001432100,68.0,73.0,5.0
06001437701,06001432200,63.0,59.0,-4.0
06001437701,06001432300,58.0,54.0,-4.0
06001437701,06001432400,73.0,76.0,3.0
06001437701,06001432501,62.0,58.0,-4.0
06001437701,06001432502,60.0,59.0,-1.0
06001437701,06001432601,44.0,40.0,-4.0
06001437701,06001432602,52.0,51.0,-1.0
06001437701,06001432700,61.0,64.0,3.0
06001437701,06001432800,90.0,96.0,6.0
06001437701,06001433000,55.0,62.0,7.0
06001437701,06001433102,50.0,47.0,-3.0
06001437701,06001433103,52.0,59.0,7.0
06001437701,06001433104,57.0,62.0,5.0
06001437701,06001433200,55.0,57.0,2.0
06001437701,06001433300,68.0,73.0,5.0
06001437701,06001433400,105.0,102.0,-3.0
06001437701,06001433500,78.0,60.0,-18.0
06001437701,06001433600,73.0,53.0,-20.0
06001437701,06001433700,59.0,55.0,-4.0
06001437701,06001433801,47.0,50.0,3.0
06001437701,06001433802,43.0,39.0,-4.0
06001437701,06001433900,57.0,50.0,-7.0
06001437701,06001434000,47.0,40.0,-7.0
06001437701,06001435102,99.0,85.0,-14.0
06001437701,06001435103,120.0,120.0,0.0
06001437701,06001435104,106.0,106.0,0.0
06001437701,06001435200,51.0,77.0,26.0
06001437701,06001435300,54.0,62.0,8.0
06001437701,06001435400,38.0,33.0,-5.0
06001437701,06001435500,43.0,37.0,-6.0
06001437701,06001435601,58.0,55.0,-3.0
06001437701,06001435602,57.0,51.0,-6.0
06001437701,06001435700,67.0,61.0,-6.0
06001437701,06001435800,64.0,52.0,-12.0
06001437701,06001435900,74.0,75.0,1.0
06001437701,06001436000,72.0,69.0,-3.0
06001437701,06001436100,57.0,48.0,-9.0
06001437701,06001436200,64.0,56.0,-8.0
06001437701,06001436301,43.0,39.0,-4.0
06001437701,06001436302,36.0,39.0,3.0
06001437701,06001436402,120.0,120.0,0.0
06001437701,06001436403,55.0,50.0,-5.0
06001437701,06001436404,65.0,82.0,17.0
06001437701,06001436500,44.0,48.0,4.0
06001437701,06001436601,51.0,53.0,2.0
06001437701,06001436602,57.0,52.0,-5.0
06001437701,06001436700,50.0,56.0,6.0
06001437701,06001436800,49.0,54.0,5.0
06001437701,06001436900,55.0,47.0,-8.0
06001437701,06001437000,53.0,46.0,-7.0
06001437701,06001437101,66.0,61.0,-5.0
06001437701,06001437102,25.0,21.0,-4.0
06001437701,06001437200,57.0,52.0,-5.0
06001437701,06001437300,35.0,32.0,-3.0
06001437701,06001437400,44.0,50.0,6.0
06001437701,06001437500,46.0,38.0,-8.0
06001437701,06001437600,29.0,26.0,-3.0
06001437701,06001437701,0.0,0.0,0.0
06001437701,06001437702,25.0,25.0,0.0
06001437701,06001437800,36.0,37.0,1.0
06001437701,06001437900,34.0,38.0,4.0
06001437701,06001438000,46.0,52.0,6.0
06001437701,06001438100,42.0,48.0,6.0
06001437701,06001438201,27.0,26.0,-1.0
06001437701,06001438203,53.0,42.0,-11.0
06001437701,06001438204,26.0,26.0,0.0
06001437701,06001438300,32.0,29.0,-3.0
06001437701,06001438400,50.0,53.0,3.0
06001437701,06001440100,120.0,120.0,0.0
06001437701,06001440200,49.0,54.0,5.0
06001437701,06001440301,61.0,65.0,4.0
06001437701,06001440304,57.0,62.0,5.0
06001437701,06001440305,74.0,79.0,5.0
06001437701,06001440306,61.0,65.0,4.0
06001437701,06001440307,54.0,59.0,5.0
06001437701,06001440308,43.0,49.0,6.0
06001437701,06001440331,50.0,55.0,5.0
06001437701,06001440332,69.0,74.0,5.0
06001437701,06001440333,53.0,53.0,0.0
06001437701,06001440334,58.0,59.0,1.0
06001437701,06001440336,51.0,60.0,9.0
06001437701,06001440337,56.0,61.0,5.0
06001437701,06001440338,50.0,59.0,9.0
06001437701,06001441100,120.0,120.0,0.0
06001437701,06001441200,68.0,120.0,52.0
06001437701,06001441301,71.0,120.0,49.0
06001437701,06001441302,70.0,67.0,-3.0
06001437701,06001441401,68.0,65.0,-3.0
06001437701,06001441402,80.0,80.0,0.0
06001437701,06001441501,103.0,120.0,17.0
06001437701,06001441503,103.0,115.0,12.0
06001437701,06001441521,90.0,120.0,30.0
06001437701,06001441522,70.0,75.0,5.0
06001437701,06001441523,85.0,120.0,35.0
06001437701,06001441524,95.0,120.0,25.0
06001437701,06001441525,120.0,120.0,0.0
06001437701,06001441601,69.0,66.0,-3.0
06001437701,06001441602,70.0,77.0,7.0
06001437701,06001441701,84.0,92.0,8.0
06001437701,06001441702,61.0,63.0,2.0
06001437701,06001441800,51.0,71.0,20.0
06001437701,06001441921,48.0,89.0,41.0
06001437701,06001441923,52.0,63.0,11.0
06001437701,06001441924,63.0,75.0,12.0
06001437701,06001441926,52.0,77.0,25.0
06001437701,06001441927,53.0,73.0,20.0
06001437701,06001441928,61.0,74.0,13.0
06001437701,06001441929,54.0,64.0,10.0
06001437701,06001442000,84.0,120.0,36.0
06001437701,06001442100,75.0,120.0,45.0
06001437701,06001442200,74.0,120.0,46.0
06001437701,06001442301,56.0,111.0,55.0
06001437701,06001442302,56.0,110.0,54.0
06001437701,06001442400,59.0,109.0,50.0
06001437701,06001442501,67.0,91.0,24.0
06001437701,06001442502,58.0,81.0,23.0
06001437701,06001442601,58.0,82.0,24.0
06001437701,06001442602,71.0,83.0,12.0
06001437701,06001442700,68.0,92.0,24.0
06001437701,06001442800,72.0,96.0,24.0
06001437701,06001442900,65.0,112.0,47.0
06001437701,06001443001,61.0,115.0,54.0
06001437701,06001443002,64.0,107.0,43.0
06001437701,06001443102,59.0,73.0,14.0
06001437701,06001443103,94.0,120.0,26.0
06001437701,06001443104,72.0,120.0,48.0
06001437701,06001443105,91.0,120.0,29.0
06001437701,06001443200,120.0,120.0,0.0
06001437701,06001443301,82.0,85.0,3.0
06001437701,06001443321,76.0,81.0,5.0
06001437701,06001443322,79.0,83.0,4.0
06001437701,06001444100,74.0,87.0,13.0
06001437701,06001444200,81.0,79.0,-2.0
06001437701,06001444301,103.0,101.0,-2.0
06001437701,06001444303,120.0,120.0,0.0
06001437701,06001444304,95.0,108.0,13.0
06001437701,06001444400,77.0,79.0,2.0
06001437701,06001444500,71.0,81.0,10.0
06001437701,06001444601,75.0,99.0,24.0
06001437701,06001444602,93.0,120.0,27.0
06001437701,06001450101,88.0,79.0,-9.0
06001437701,06001450102,120.0,120.0,0.0
06001437701,06001450200,120.0,120.0,0.0
06001437701,06001450300,120.0,120.0,0.0
06001437701,06001450400,85.0,77.0,-8.0
06001437701,06001450501,120.0,120.0,0.0
06001437701,06001450502,120.0,120.0,0.0
06001437701,06001450601,120.0,120.0,0.0
06001437701,06001450603,120.0,120.0,0.0
06001437701,06001450604,120.0,120.0,0.0
06001437701,06001450605,120.0,120.0,0.0
06001437701,06001450606,120.0,120.0,0.0
06001437701,06001450607,120.0,120.0,0.0
06001437701,06001450608,120.0,120.0,0.0
06001437701,06001450609,81.0,73.0,-8.0
06001437701,06001450701,120.0,120.0,0.0
06001437701,06001450741,120.0,120.0,0.0
06001437701,06001450742,120.0,120.0,0.0
06001437701,06001450743,83.0,77.0,-6.0
06001437701,06001450744,120.0,120.0,0.0
06001437701,06001450745,120.0,120.0,0.0
06001437701,06001450746,120.0,120.0,0.0
06001437701,06001450750,120.0,120.0,0.0
06001437701,06001450751,120.0,120.0,0.0
06001437701,06001450752,120.0,120.0,0.0
06001437701,06001451102,120.0,120.0,0.0
06001437701,06001451103,120.0,120.0,0.0
06001437701,06001451104,120.0,120.0,0.0
06001437701,06001451201,120.0,120.0,0.0
06001437701,06001451202,120.0,120.0,0.0
06001437701,06001451300,120.0,120.0,0.0
06001437701,06001451401,120.0,120.0,0.0
06001437701,06001451403,120.0,120.0,0.0
06001437701,06001451404,120.0,120.0,0.0
06001437701,06001451501,120.0,120.0,0.0
06001437701,06001451503,120.0,120.0,0.0
06001437701,06001451504,120.0,120.0,0.0
06001437701,06001451505,120.0,120.0,0.0
06001437701,06001451506,120.0,120.0,0.0
06001437701,06001451601,120.0,120.0,0.0
06001437701,06001451602,120.0,120.0,0.0
06001437701,06001451701,120.0,120.0,0.0
06001437701,06001451703,120.0,120.0,0.0
06001437701,06001451704,120.0,120.0,0.0
06001437701,06001981900,120.0,120.0,0.0
06001437701,06001982000,84.0,88.0,4.0
06001437701,06001982100,89.0,83.0,-6.0
06001437701,06001983200,71.0,58.0,-13.0
06001437701,06001990000,120.0,120.0,0.0
